Youtuber,Comments,Date
Dexbonus," <a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a>  Keep your head up and keep going. You are much stronger than you believe, do not blame the people who made you feel the way you do, just remain confident in yourself and your decisions. Don&#39;t let others define who you are and who you aren&#39;t. P.S. you&#39;re beautiful as well.",2015-03-03T22:54:06Z
Dexbonus,"I started writing and couldn&#39;t stop, so I shortened this one down a lot. Time to write out a big one for another place that is not YT. <br><br>Dear me: You will loose all your friends after high school, but you will meet a bunch of new ones who will teach you a lot about the books you have yet to find out about. They will also be gone some time. Keep at least two blogs, fill them with details about your life for later. Tell your oldest sister that her daughter will survive and be well.  Tell your second sister not to marry that perfect dude, he&#39;s a legit psychopath. Keep your family bonds strong. Keep your sisters together. Tell bro about his heart condition ASAP, it&#39;s more serious than it looks. Stay active. You&#39;ll get super rad at talking with strangers, it&#39;s totally true! No one really cares how you look, it&#39;s 90% imagination. Keep reading whatever you want to read.",2015-03-03T19:24:55Z
Dexbonus,"Dodger takes one more step towards being a crazy cat lady as she says, &quot;I promise you, the cats are the best part!&quot;.",2015-03-03T19:02:27Z
Dexbonus,Feel like we just got a super uber duber personal look at Dodger and I love it ahhh.<br><br>Love videos like this :3,2015-03-04T00:19:45Z
Dexbonus,"To my younger self; You become a badass, who is still lazy. Keep trying and never give up your dreams Eventually none of it even matters when you look back, but don&#39;t forget your mistakes.",2015-03-15T18:28:57Z
Dexbonus,This is excellent advice. Go Dodger!!!,2015-03-11T00:28:24Z
Dexbonus,"This was beautiful Dodge 😭.<br>Petition to take this video back to Dodgers 13 year old self <a href=""http://www.youtube.com/results?search_query=%23KickstartThatShit"">#KickstartThatShit</a>!",2015-03-03T21:30:30Z
Dexbonus,"If I had the chance to give advice to my younger self it would simply be: Don&#39;t try to be someone your not, dude. Just chill and accept yourself. That way you&#39;ll be much happier and even though some poeple still suck, just deal with it in your own terms, don&#39;t get all angry and defensive and shit.",2015-03-03T19:52:37Z
Dexbonus,"Dear thirteen year old me, <br><br>You&#39;re going to have some really shitty times up ahead. People you thought were your friends will prove who they really are. Don&#39;t worry, that&#39;ll help shape you as a person. You&#39;ll learn to become resilient but as a result become cynical. This&#39;ll force you to not socialise as much. But like earlier, don&#39;t worry, you meet people soon enough and evolve those basic relationships into who are today your best friends. You&#39;ll have to overcome many battles with yourself, questioning whether people really like you or will hate you after coming out. Just do it - these guys are your real friends; they won&#39;t see you any differently. Oh and about those goals, keep at&#39;em! In today&#39;s lifetime, you&#39;re nearly there! ",2015-03-11T07:54:50Z
Dexbonus," <a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a>  <br><br>Don&#39;t try to please everyone, you&#39;ll never be happy.<br>Also, don&#39;t take anything for granted. Everytime you do a favor to someone, don&#39;t think you&#39;ll get anything in return, you&#39;ll be disappointed, but don&#39;t stop helping people either. Just do your best to know who&#39;s worth it.<br>Never let anything take you down. You should always try to make your future good. Work hard, and you&#39;ll be rewarded. <br>Don&#39;t lie, I know myself, you lazy f**k.<br>Even when you&#39;re down, just know that good things always happen eventually. <br><br>Also, please never drink coffee, it&#39;ll consume you like the freaking One Ring consumed Smeagol.",2015-03-03T19:46:06Z
Dexbonus,"<a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a> Just keep doing what you&#39;re doing, so you can grow up to be the somewhat cynical and mainly sarcastic me that we are today. Also, don&#39;t pre-purchase Rome 2, it&#39;s not as good as you think it is.",2015-03-03T19:11:13Z
Dexbonus,"Dear me,<br><br>Don&#39;t trick yourself into thinking you&#39;re gonna stay in your hometown your whole life. That was my downfall. Pull yourself together. And darling, please, please don&#39;t make that first cut. It won&#39;t end well. But if you do, watch this wonderful lady, because she will help you through. She&#39;ll make you put the blade down, throw the pills away, throw out the rope, and help you see how truly amazing you are. You go through five months of hell, but it will be worth it. And please eat. I know it&#39;s hard, but you are smoking and you don&#39;t starve yourself. Last bit of advice, you aren&#39;t a lesbian. You&#39;re bisexual. You&#39;re welcome<br><br>                 Stay strong,<br>                         Your older self",2015-04-12T02:10:00Z
Dexbonus,"Amazing advices, Dodger! ",2015-03-04T05:29:10Z
Dexbonus," <a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a>  I know you currently have big trust issues and keep all of your emotions inside because of what happened the past couple of years but don&#39;t give up! I promise there will be real trustworthy people in your life. You know the girl you met when visiting your grandmother? Yeah she is the best friend you will ever have and amazing person to lean and count on. It&#39;s not like life will be sunny the entire time. Hell you will probably get slapped down by life many times. Because that is what will make you stronger. Don&#39;t worry in a couple of years you will be the greatest you that you can currently imagine. Just don&#39;t forget that you are YOU and no one can tell you otherwise no matter how hard they try.<br>PS:  Also don&#39;t give up on love even if it seems grim after the girl you met when you were 15. She will pass and other great things will happen I promise.",2015-03-03T21:17:43Z
Dexbonus,"Dear past self:<br><br>There is so much more of the world to experience outside your tiny bubble - things to see, music to hear, people to meet, and knowledge to learn. Explore it, but don&#39;t latch on too tightly to things, habits, and people that hurt you. Keep an open mind, but stay true to who you are - your instincts won&#39;t steer you wrong. <br><br>Life will take you to all sorts of places, but you will make friends with people of all walks of life, even if you feel like an outsider at first. Don&#39;t look at disdain at those who don&#39;t fit the norm, because you will become one of them yourself. In fact, you will start to look at outsiders and misfits as your people, even though you will still find it easy to fit in with influential people who you thought of once as &quot;grown-ups&quot; rather than contemporaries who just happen to be older than you. <br><br>Fall in love slowly, not all at once, and with people as they are, not how you imagine them to be like. You will meet someone who will give you a rollercoaster ride of highs and lows. Love her, but don&#39;t let your experience with her overpower you or destroy who you are, and learn when to step away when things get rough. Things won&#39;t work out between you two in the end, but that spark that brought you together will make you inseparable friends. <br><br>Life is a struggle and you may become cynical and jaded, but summon the courage to give your aspirations and dreams your best shot. You may be pleasantly surprised and have fewer regrets later, and whatever happens, even if it seems like the end of the world, you will get through knowing that you tried. <br><br>And to my future self: <br><br>I hope everything works out for you in the end. I&#39;m sorry for continuously putting off work and forcing you to hurry and rush through everything, but I know you will understand. I wonder where you are, who you&#39;re with, what you&#39;re doing, and what you&#39;re interested in, but I&#39;m sure they are similar to how they are for me now. Have you written that story I&#39;ve wanted to write? I wonder what you would say to my present self, once I become my past self. I hope they are good things. ",2015-03-05T11:24:36Z
Dexbonus,"This is a great video and it&#39;s a great idea, but I&#39;m curious: I don&#39;t know what events that you&#39;re speaking of, but it definitely sounds as though you&#39;re giving advice to your old self on how to be happier as a person, on how to get through the events that obviously have happened in your life, basically how to get to where you are now but without as much of a hard time. <br><br>But did you consider giving the advice that would help your past self to avoid or change their future, to not &quot;get let down&quot; by other people? It&#39;s a question ultimately about regrets, and if you&#39;re genuinely happy about where you are in life (and I believe you probably are) then it totally makes sense to advise yourself in this way.<br><br>But if you do have regrets, and you&#39;re not happy as you are, then do you think it would be worthwhile to advise your past self on how to deal with the events differently, and to turn your regrets around? Or do you think that we learn from that which we regret, and are stronger by accepting our mistakes than we would be if we could go back in time and erase them? ",2015-03-03T21:20:57Z
Dexbonus," <a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a>  In the grand scheme of things, the things people say to you in high school don&#39;t matter. You&#39;re going to get out of there, see the world, meet amazing people, and become a better person through it all. Try not to be so angry all the time, and stay true to yourself.",2015-03-04T03:15:40Z
Dexbonus,"<a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a> don&#39;t be scared of taking that first step, be it school, a job or towards a relationship, I mean what&#39;s the worst that can happen?",2015-03-03T22:14:10Z
Dexbonus,I work as a chef so burns are quite common place for me. We use this cooling spray stuff that works a treat. I think its alcohol based. I got a nice scar on my left arm from walking into someone with a hot tray straight out the oven. You get used to them tho. Just thought I&#39;d share. -3,2012-01-03T05:26:24Z
Dexbonus,I took Latin because my high school had the coolest Latin program ever. We had chariot races every semester where teams of two would build chariots and then race. My friend and I made the mistake of creating our chariot out of blocks of wood so it weighed a crapload. Most people just watched it for the crashes though. We also had gladiator games which were pretty awesome. Only time you could ever wrestle/joust a teacher without getting in trouble.,2012-01-03T08:58:41Z
Dexbonus,"Best way to deal with burns: Either hold something metal on the burn (it conducts the heat from your burn to the steel) or put spiders web on it! I&#39;ve got no idea why the spider web thing works, but it stops the pain. Whenever I burn myself (I&#39;m a blacksmith), it&#39;s usually on a hand, so I just wave my hand around in a spider web so it looks like candy-floss, and boom, no more pain. ",2012-01-03T17:41:10Z
Dexbonus,"Oh my god! Dodger, we have almost the same childhood story!
When I was little, there was a kettle placed over two burners. I guess my mom wanted it to stop cooking, so she turned off the used burner and moved the kettle aside to cool it down faster. And I came towards it and wanted to find out whether one of those two burners was still hot, so I touched one. To make it more ridiculous, this burner was cold and I was save, but I obviously had to try the other one too, which burned my fingers. :-D",2012-05-16T19:51:50Z
Dexbonus,SHERLOCK WAS SO AWESOME. Spent the whole episode blushing insanely though. They put in so much slashy fanfic fodder (not that I mind one bit). Also reminds me I need to watch it again.,2012-01-03T23:12:12Z
Dexbonus,"It was great to hear you speak spanish Dodger. If you start to learn spanish, tell us how it goes and If you need help, ask for it, we´ll help you. Greetings from Spain. ",2012-01-04T02:13:03Z
Dexbonus,"Regarding Lily from Tekken, I know a guy ballet dancer and he the most ninja-type person I&#39;ve ever met.  He can crawl up the sides of brick buildings, jump from post-to-post as if he was running along the ground, and run up scaffolding in seconds.   I&#39;ve also seen him fight and he just dances around people, using their own momentum to throw them into walls and into the ground without ever really hitting them at all.   Ninja-Ballet sounds dumb, but it&#39;s super-effective IRL.",2012-01-03T10:47:03Z
Dexbonus,"J&#39;adore tes vidéos Dodger :D Continue comme ca.
Big fan from Montreal! ^^",2012-01-03T08:18:06Z
Dexbonus,"I was drawn to this video by the title! Well, that are the annotation from PH2C. 
FYI Vasoline is actually really bad for burns! It traps in any heat and doesn&#39;t allow the affected area to dry out. It can cause a burn to take significantly longer to heal. ",2012-01-04T01:10:59Z
Dexbonus,"The good thing about time zones is, that I can get up and watch your stuff for breakfast ... ahhm ... i mean coffee.

And no comment on vaseline :D",2012-01-03T07:42:54Z
Dexbonus,"Alway great watching Coffeh Time.
And thank you for reminding me that Sherlock continues :)
I almost forgot.",2012-01-03T19:50:29Z
Dexbonus,French is pretty difficult language and also useful. It&#39;s better to be one of the few who know something A than one of the many who know something B,2012-01-03T13:23:34Z
Dexbonus,I have the same problem with the burning myself thing. We even have a fireplace at home that we use very often and when I am fireplacing the fireplace I am always like... hmmm this huge metal thing on the side that is very close to the fire itself that have been burning for several hours surely isn&#39;t THAT hot... I am going to touch it! And then I scream and curse and stuff...,2012-01-04T08:20:43Z
Dexbonus,"my french class was so laid back it was either watching french movies or sleeping, or both. The teacher even had a pillow she would toss to someone if they finished a worksheet and wanted to nap lol.",2012-01-04T00:55:23Z
Dexbonus,"I work for a Japanese tourism, I learned to speak Japanese just by working here because you work directly with the people you will catch on eventually,  It took me about 1 year to speak and understand Japanese.",2012-01-03T07:12:30Z
Dexbonus,Si sabes frances no se te hara muy dificil aprender Frances :)... If you know french learning spanish isnt goint to be hard--  Saludos desde Ecuador! hahahha  tu español es adorable hahahaha ,2012-01-03T05:27:54Z
