Youtuber,Comments,Date
LDShadowLady,Lizzie joey and stacy best group for adventure maps... <br>Stacy is the button finder<br>Lizzie parkour person/ (teleporter but shhhh...)<br>Joey the funny person xD<br><br>Plz do more adventure maps together in fact just dedicate a whole playlist for it...<br><br>Love you guys your amazing!!!!,2015-07-03T02:33:31Z
LDShadowLady,Bedrock can be obtained in survival. It&#39;s something to do with the nether and a tree or something.,2018-04-08T10:42:02Z
LDShadowLady,Joey: What’s the overworld?<br><br>Me:  🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️😑,2018-12-24T15:12:56Z
LDShadowLady,"Lizzie, please make a server (I know you have one already) but one ith mini games, creative, and stuff like that! A Lizzie server that feels right for you ^~^! It would be so fun for all of the Shadow Cadets to play on a server together. Anyways, funny video c:",2014-09-29T13:41:37Z
LDShadowLady,ha you and joey are so funny together your videos are great! &lt;3,2014-09-30T15:13:23Z
LDShadowLady,"When she read the first one about the Jack&#39; O&#39; lanterns I was like:<br>Darling, that&#39;s a pumpkin.",2017-08-11T11:59:55Z
LDShadowLady,i love you so much you make funny videos and you make me happy every time:),2014-09-28T23:10:15Z
LDShadowLady,When new diversity episodes are over throwback Thursday&#39;s,2017-08-18T03:08:53Z
LDShadowLady,I was screaming trying to tell them the answers,2016-11-20T18:53:13Z
LDShadowLady,Play ARENA in next episode ! I saw Cupquake and Stacy play it and I found it pretty cool and interesting :),2014-09-29T06:58:22Z
LDShadowLady,i love the arena please do that one next,2014-09-28T21:57:14Z
LDShadowLady,I like how they did the math wrong on the brick one but still got it right lol ily Lizzie,2016-06-19T03:53:24Z
LDShadowLady,I got an A+ with your school guides!,2014-09-29T05:52:23Z
LDShadowLady,"there&#39;s a difference between a Jack-O-Lantern and a Pumpkin. When worn, pumpkins do not make Endermen angry when you look at them.",2016-06-22T22:57:18Z
LDShadowLady,"Hey, LDSHADOWLADY!!!!! Huge fan! Love your videos! I watch them during when I play mc! Your videos make me laugh, your friends make it even better!!!!!! <br>Anyways keep posting! Hope you stay on YouTube FORVER ! XD love PeacePlaysGames &lt;3",2014-09-28T22:43:42Z
LDShadowLady,"The whole time you were asking about which BIOME the end stone is in, I was saying IT&#39;S A SKY BIOME!",2014-09-30T12:39:05Z
LDShadowLady,I love your videos😍❤️❤️,2016-01-15T04:35:17Z
LDShadowLady,That Siamese cat on top of the cake at the end of the video... they&#39;re my favourite cat,2017-09-03T19:49:36Z
LDShadowLady,Here&#39;s a hint for cat breeding:<br><br>What ever cat you give the fish to first is the design of the kitten you will get.<br><br>For Example:<br>Siamese + Ginger = Siamese <br>Ginger + Siamese = Ginger <br>Siamese + Tuxedo = Siamese <br>Tuxedo + Siamese = Tuxedo <br>Ginger + Tuxedo = Ginger <br>Tuxedo + Ginger = Tuxedo,2017-09-04T13:45:22Z
LDShadowLady,You make me so happy Lizzie. Thanks for making your channel 💖,2018-12-03T23:19:41Z
LDShadowLady,"Hey Lizzie !<br>Did u know that when breeding cats, if you want a specific breed, you have to give the fish first to the breed you want to get in a baby kitty ! I hope I helped you ❤️",2017-09-05T07:45:25Z
LDShadowLady,"Lizzie:``I`ll sleep in the bottom bunk for punishment``<br><br>Also Lizze:`` I&#39;ll sleep in the bottom bunk, my favorite bunk.``",2019-11-12T03:28:16Z
LDShadowLady,Lizzie you should just make a secret path out and in your house so you can get in and out without dying/ setting off your traps,2017-09-04T17:47:17Z
LDShadowLady,When you realize it’s been 3 years since it’s been uploaded and you are rewatching this series for the 100th time 🥲,2021-03-19T18:46:55Z
LDShadowLady,You should make a secret tunnel to your house to avoid all the traps and make sure you don&#39;t die :3,2017-09-03T21:04:05Z
LDShadowLady,Moonlight’s voice is beauty and grace,2018-06-20T01:18:40Z
LDShadowLady,"I was having awful day, but now you&#39;ve made my day so much brighter! Thanks, Lizzie!",2017-09-12T16:53:52Z
LDShadowLady,Wow Moonlights’s voice was deeper than I expected,2021-01-09T11:08:06Z
LDShadowLady,"Lizzie I have a perfect idea. You and everyone else on the server should write a will so that if you did, you can leave things like your shop and resources to people that are still alive! You could have people complete a quiz or something and get the right to the shop or some of your stuff. That way, they get some stuff but have to work for it.<br><br>Edit: OMG I can&#39;t believe I actually got one like, let alone five! Thank you!<br>Second Edit: OMG I can&#39;t believe so many people liked it!",2017-09-04T15:15:43Z
LDShadowLady,Literally whole series so far: All safe<br><br><br>Today: &quot;Let&#39;s just make this place as unsafe as possible&quot;,2020-02-19T02:25:19Z
LDShadowLady,I love how Lizzie&#39;s videos are so positive and pretty and she takes lots of time to do some good editing and getting things like name tags on her own time to make the videos more entertaining and enjoyable to all viewers because she is kid friendly and whenever i am having a bad day or am sad i watch some of Lizzie&#39;s videos and she makes me laugh and smile!<br>Thank you Lizzie!,2017-09-04T04:00:42Z
LDShadowLady,Hey Lizzie!! I just wanted to say how much I appreciate your videos. You always make me laugh and have helped me through some tricky times in my life. You&#39;re an amazing woman and a really wonderful person. Never stop doing what you&#39;re doing! &lt;3,2017-09-04T20:50:34Z
LDShadowLady,Lizzie you should have a lever hooked up to all the booby traps so when your offline you can enable them but when you’re up and about you can disable them,2017-11-12T22:14:06Z
LDShadowLady,Lizzie : I need to close the gates so that no mobs come in.<br><br>Also Lizzie : Leaves gates open.,2021-12-26T02:55:36Z
LDShadowLady,I love you Lizzie! and I love ep4 it was so funny! and I love your ideas and everything you do!:D,2017-10-02T00:34:23Z
LDShadowLady,Still love these old videos I will watch them over and over again ❤️❤️,2020-12-28T00:13:52Z
LDShadowLady,Everyday is a good day when Lizzie uploads 💖,2017-09-03T19:30:45Z
LDShadowLady,"If you have any more cats to name, you should name one Bubblebutt 💕",2017-09-04T15:18:40Z
LDShadowLady,I love how the pets told her who left the painting lol 😄,2021-05-12T23:48:49Z
LDShadowLady,Keep doing what you are doing LdShadowLady,2017-10-24T15:56:02Z
LDShadowLady,Love how a few episodes ago she used the bottom bunk as a punishment for making an “ugly” banner and she says that it’s her favorite bunk in this video😂❤<br>Love u Lizzie lol,2022-12-29T03:30:34Z
LDShadowLady,"I think the Traps are a good idea but I think you should make it so its easier for you to avoid them. Trespassers shouldnt know where they are but make it so you can easily go around them, like maybe you could atleast try using a side door. We are all concered for your safety. So that why you can live on the edge without getting pushed off it XD",2017-09-03T20:29:55Z
LDShadowLady,"Hey Lizzie! If you get more cats here are some name ideas! <br>Doc , Astro, and Elvis Purrsley!",2017-09-12T23:53:21Z
LDShadowLady,"You do know that now your wall/fence is 100% safe, you can use pressure plates instead of the button.<br><br>Also you can add a pressure plate inside the garden, after the fence so you don&#39;t have to worry about leaving it open.",2017-09-09T20:01:46Z
LDShadowLady,I love how she does not notice that the spa door is missing when she goes in the spa.,2022-10-05T13:14:38Z
LDShadowLady,"The reason your cats keep teleporting to you randomly is because when cats grow up, they teleport to you. You should also create a secret exit so that you can in and out of your house safely.",2017-09-05T23:59:33Z
LDShadowLady,I love every single one of LD Shadow Lady’s videos,2022-05-28T05:21:53Z
LDShadowLady,you should make a underground Escape so that you can get out of your house instead of jumping over the booby trap<br>,2017-09-04T00:32:15Z
LDShadowLady,"Lizzie, you&#39;re awesome, adorable, and lovely! &lt;3 &lt;3",2017-10-03T16:25:39Z
LDShadowLady,~Awesome cat names~<br>~ Dr. Furson (like Doctor Watson to go with furlock Holmes)<br>~ fleas Witherspoon<br>~Oprah whisker<br>~ Empress<br>~ Hello kitty,2017-09-06T22:34:01Z
LDShadowLady,Lizzie: thinking deeply in the spa<br>Me: where’s the door?,2020-09-30T05:59:29Z
LDShadowLady,The cat on top of the cake is most definitely my favorite cat and yes i know I’m rewatching one life I just love Lizzie and she only posts every few days but I’m not complaining I love watching her videos no matter when she posts❤️❤️,2018-08-09T07:36:23Z
LDShadowLady,Honestly this was the best series,2021-04-06T11:39:59Z
LDShadowLady,"Lizzie just so you know, the cat you give fish to first will be the kind of cat the kitten will be. Like if you bred a black and ginger cat and gave fish to the black cat first then the ginger you will get a black cat. Hope this helps!",2017-09-03T20:08:14Z
LDShadowLady,Maybe you should add a tracking dispenser on each side of your fences for extra caution,2017-09-05T05:29:07Z
LDShadowLady,Love your videos Lizzie,2019-10-24T18:43:00Z
LDShadowLady,The &#39;Yeah it was CPK&#39; just killed me LOL,2018-03-02T20:43:20Z
LDShadowLady,"I think Starfright was a VERY suitable name for the cat that was born accidentally, in fright that your cats would die<br><br>(Also I think that they might have meant Starflight or something)",2021-11-30T02:27:52Z
LDShadowLady,You should make a underground tunnel to get in your house so you won&#39;t died by your booby traps,2017-09-04T03:37:15Z
LDShadowLady,"Lizzie, you should make a secret pathway under your gate to get to your castle without trouble. If that modpack has carpenter&#39;s blocks, you should definitely use them for a trapdoor.",2017-09-06T23:03:46Z
LDShadowLady,I love your one life episodes,2017-09-09T14:07:04Z
LDShadowLady,Even though this was awhile ago I love this series,2020-09-02T22:42:36Z
LDShadowLady,"Lizzie are there any booby traps you can make that you can also make a protection for? So then the intruders will get hurt but u won&#39;t if u have the protection. Unless of course the intruder figures out what the protection is. But for the intruders who don&#39;t know what the protection is, this would be very helpful.",2017-09-04T17:13:43Z
LDShadowLady,"This is the first video I&#39;ve seen of Lizzie. I was watching Seapeekay, and then discovered Ldshadowlady.",2023-02-12T02:38:33Z
LDShadowLady,you should make a secret under ground passage from inside your house to the front of your gate so you don&#39;t die from your trap.,2017-09-03T20:27:56Z
LDShadowLady,"I love your videos, Lizzie. They always make me smile. :)",2013-02-10T21:19:53Z
LDShadowLady,"Once you complete the tutorial, just type /spawn and walk straight, you&#39;ll go out the doors of spawn and into the world! From there you&#39;re free to make your own home, just make sure to follow the rules. :D",2013-02-11T01:56:32Z
LDShadowLady,Even in the face of failure Lizzie uses her power of optimism to overcome! It&#39;s a 4! :D,2013-02-18T08:35:08Z
LDShadowLady,"While I was watching this video, I was thinking,&quot;COME ON LIZZY!!! It can&#39;t possibly be that difficult!&quot;. AFTER I watched this, I went on the server and decided to try it out for my self...believe me...it is as difficult as she makes it look.",2013-02-23T02:21:55Z
LDShadowLady,I&#39;ve never even heard of budcraft... I don&#39;t think it&#39;s me you&#39;re missing ._.,2013-02-12T20:18:56Z
LDShadowLady,"the derp at the end made me laugh quite some. Great video, it probably would&#39;ve taken me hella longer to do that obstacle course.",2013-02-10T20:06:10Z
LDShadowLady,Lizzie you rock! I love you and your accent! You are really funny!,2013-03-19T22:03:48Z
LDShadowLady,I suggest you watch it :3,2013-02-10T21:13:40Z
LDShadowLady,"i love this racetrack. ive played it like everyday
",2013-02-19T02:01:52Z
LDShadowLady,"please come on the server more, thanks!!",2013-02-10T22:40:27Z
LDShadowLady,"Fun!  I&#39;m glad I got to see you finish, at least.",2013-02-10T23:39:30Z
LDShadowLady,Watching this in 2018 realising Lizzie has a server and needs to recreate all the survival work I&#39;ve done on beanblockz 😹❤️😂,2018-07-02T06:09:53Z
LDShadowLady,That looks fun! :D,2013-02-20T15:19:33Z
LDShadowLady,"I played this today, soooo fun!",2013-03-19T23:01:12Z
LDShadowLady,"Lol, I was there when this happen.. :D good job Lizzie! :)",2013-02-11T03:50:38Z
LDShadowLady,"I used to play on this server all of the time with my friends, and LaztChantz help me alot! ",2013-02-10T22:45:40Z
LDShadowLady,i remember watching this a lot so i remember almost everything Lizzie says (even though i watched this 5 years ago),2018-08-13T03:39:45Z
LDShadowLady,Are you going to set up some sort of donation thing for the server?,2013-02-10T19:55:34Z
LDShadowLady,"LDShadowlady, you are so amazing, funny, and inspiring, the only reason I make videos, and learned how is you, I have my channel for 3 months now, stuck with 2 subs, but it&#39;s an ok start, but thanks, for your inspiration, and just who you are in general, you deserve so many subs, it&#39;s so crazy how amazing someone can be, as amazing as you, would be sooo hard to achive, but you have done it👌👍👏",2015-07-17T19:49:46Z
LDShadowLady,First time I&#39;ve watched I like your editing. Definitely liked.,2013-02-11T05:10:57Z
LDShadowLady,"you came in 4th plase,  that sounds pretty good, but there were only 4 players, so how many players were there?",2013-02-10T23:49:25Z
LDShadowLady,"The beginning<br>A Race, A Race<br>I hope I Win<br><br><br>I am dying!",2015-07-18T03:35:20Z
LDShadowLady,That&#39;s like asking sethbling if he uses redstone. :P,2013-03-01T04:05:45Z
LDShadowLady,Great video Liz!,2013-02-10T19:56:57Z
LDShadowLady,You made me laugh so much :-),2013-07-23T22:34:55Z
LDShadowLady,The race runs 7 players total at a time.,2013-02-11T00:29:54Z
LDShadowLady,"Hey Insane, currently we run donations to support the server via abyssalgaming or buy subscribing to premium at ldshadowlady/abyssalgamings website.

You can also donate directly to her to help with equipment and software for the videos she makes. (Her personal paypal used to be on her youtube profile)",2013-02-11T00:33:00Z
